id,seed,type,generation_method,variables,question,answer,options,options_text,correct_option,options_types_str
q1_11,13330,Hydrology,Symbolic Extension,"{'f0': 17.3, 'fc': 0.7, 'k': 0.57, 't1': 3.8, 't2': 7.5}","The initial rate of infiltration of a watershed is estimated as 17.3 cm/hr, the final capacity is 0.7 cm/hr, and the time constant, k is 0.57 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=3.8 hr and t=7.5 hr;

(2) The total volume of infiltration between t=3.8 hr and t=7.5 hr.
        ","(1): 2.603 cm/hr,
0.931 cm/hr,
(2): 5.523 cm","[""(1): 1.17 cm/hr,\n0.84 cm/hr,\n(2): 2.371 cm"", ""(1): 2.603 cm/hr,\n0.931 cm/hr,\n(2): 5.523 cm"", ""(1): 0.7 cm/hr,\n0.7 cm/hr,\n(2): -4.851 cm"", ""(1): 1.68 cm/hr,\n0.702 cm/hr,\n(2): 6.359 cm""]","A. (1): 1.17 cm/hr,
0.84 cm/hr,
(2): 2.371 cm
B. (1): 2.603 cm/hr,
0.931 cm/hr,
(2): 5.523 cm
C. (1): 0.7 cm/hr,
0.7 cm/hr,
(2): -4.851 cm
D. (1): 1.68 cm/hr,
0.702 cm/hr,
(2): 6.359 cm
",B,correct_answer: B | diffused_answer: C | confused_answer: D | random_answer: A
q1_12,13554,Hydrology,Symbolic Extension,"{'f0': 10.1, 'fc': 2.4, 'k': 0.3, 't1': 0.3, 't2': 5.4}","The initial rate of infiltration of a watershed is estimated as 10.1 cm/hr, the final capacity is 2.4 cm/hr, and the time constant, k is 0.3 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=0.3 hr and t=5.4 hr;

(2) The total volume of infiltration between t=0.3 hr and t=5.4 hr.
        ","(1): 9.437 cm/hr,
3.924 cm/hr,
(2): 30.618 cm","[""(1): 17.268 cm/hr,\n2.427 cm/hr,\n(2): 49.934 cm"", ""(1): 9.437 cm/hr,\n3.924 cm/hr,\n(2): 30.618 cm"", ""(1): 5.255 cm/hr,\n5.255 cm/hr,\n(2): 0.0 cm"", ""(1): 1.867 cm/hr,\n1.758 cm/hr,\n(2): 2.344 cm""]","A. (1): 17.268 cm/hr,
2.427 cm/hr,
(2): 49.934 cm
B. (1): 9.437 cm/hr,
3.924 cm/hr,
(2): 30.618 cm
C. (1): 5.255 cm/hr,
5.255 cm/hr,
(2): 0.0 cm
D. (1): 1.867 cm/hr,
1.758 cm/hr,
(2): 2.344 cm
",B,correct_answer: B | diffused_answer: C | confused_answer: A | random_answer: D
q1_13,13780,Hydrology,Symbolic Extension,"{'f0': 5.1, 'fc': 4.5, 'k': 0.11, 't1': 8.2, 't2': 10.0}","The initial rate of infiltration of a watershed is estimated as 5.1 cm/hr, the final capacity is 4.5 cm/hr, and the time constant, k is 0.11 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=8.2 hr and t=10.0 hr;

(2) The total volume of infiltration between t=8.2 hr and t=10.0 hr.
        ","(1): 4.743 cm/hr,
4.7 cm/hr,
(2): 8.498 cm","[""(1): 6.089 cm/hr,\n8.2 cm/hr,\n(2): 80.684 cm"", ""(1): 10.695 cm/hr,\n9.486 cm/hr,\n(2): 13.089 cm"", ""(1): 4.743 cm/hr,\n4.7 cm/hr,\n(2): 8.498 cm"", ""(1): 4.563 cm/hr,\n4.7 cm/hr,\n(2): -48.494 cm""]","A. (1): 6.089 cm/hr,
8.2 cm/hr,
(2): 80.684 cm
B. (1): 10.695 cm/hr,
9.486 cm/hr,
(2): 13.089 cm
C. (1): 4.743 cm/hr,
4.7 cm/hr,
(2): 8.498 cm
D. (1): 4.563 cm/hr,
4.7 cm/hr,
(2): -48.494 cm
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q1_14,14008,Hydrology,Symbolic Extension,"{'f0': 4.5, 'fc': 0.8, 'k': 0.7, 't1': 3.8, 't2': 9.8}","The initial rate of infiltration of a watershed is estimated as 4.5 cm/hr, the final capacity is 0.8 cm/hr, and the time constant, k is 0.7 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=3.8 hr and t=9.8 hr;

(2) The total volume of infiltration between t=3.8 hr and t=9.8 hr.
        ","(1): 1.059 cm/hr,
0.804 cm/hr,
(2): 5.164 cm","[""(1): 2.509 cm/hr,\n1.138 cm/hr,\n(2): 5.116 cm"", ""(1): 1.877 cm/hr,\n0.206 cm/hr,\n(2): 3.582 cm"", ""(1): 1.059 cm/hr,\n0.804 cm/hr,\n(2): 5.164 cm"", ""(1): 9.543 cm/hr,\n6.373 cm/hr,\n(2): -31.731 cm""]","A. (1): 2.509 cm/hr,
1.138 cm/hr,
(2): 5.116 cm
B. (1): 1.877 cm/hr,
0.206 cm/hr,
(2): 3.582 cm
C. (1): 1.059 cm/hr,
0.804 cm/hr,
(2): 5.164 cm
D. (1): 9.543 cm/hr,
6.373 cm/hr,
(2): -31.731 cm
",C,correct_answer: C | diffused_answer: D | confused_answer: A | random_answer: B
q1_15,14238,Hydrology,Symbolic Extension,"{'f0': 19.7, 'fc': 2.9, 'k': 0.5, 't1': 3.7, 't2': 7.9}","The initial rate of infiltration of a watershed is estimated as 19.7 cm/hr, the final capacity is 2.9 cm/hr, and the time constant, k is 0.5 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=3.7 hr and t=7.9 hr;

(2) The total volume of infiltration between t=3.7 hr and t=7.9 hr.
        ","(1): 5.542 cm/hr,
3.223 cm/hr,
(2): 16.816 cm","[""(1): 2.9 cm/hr,\n3.686 cm/hr,\n(2): -55.892 cm"", ""(1): 16.994 cm/hr,\n1.802 cm/hr,\n(2): 28.652 cm"", ""(1): 5.542 cm/hr,\n3.223 cm/hr,\n(2): 16.816 cm"", ""(1): 4.562 cm/hr,\n2.904 cm/hr,\n(2): 25.846 cm""]","A. (1): 2.9 cm/hr,
3.686 cm/hr,
(2): -55.892 cm
B. (1): 16.994 cm/hr,
1.802 cm/hr,
(2): 28.652 cm
C. (1): 5.542 cm/hr,
3.223 cm/hr,
(2): 16.816 cm
D. (1): 4.562 cm/hr,
2.904 cm/hr,
(2): 25.846 cm
",C,correct_answer: C | diffused_answer: A | confused_answer: D | random_answer: B
q1_16,14470,Hydrology,Symbolic Extension,"{'f0': 14.3, 'fc': 2.1, 'k': 0.01, 't1': 2.0, 't2': 9.8}","The initial rate of infiltration of a watershed is estimated as 14.3 cm/hr, the final capacity is 2.1 cm/hr, and the time constant, k is 0.01 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=2.0 hr and t=9.8 hr;

(2) The total volume of infiltration between t=2.0 hr and t=9.8 hr.
        ","(1): 14.058 cm/hr,
13.161 cm/hr,
(2): 106.111 cm","[""(1): 14.058 cm/hr,\n13.161 cm/hr,\n(2): 106.111 cm"", ""(1): 14.058 cm/hr,\n2.1 cm/hr,\n(2): 26.538 cm"", ""(1): 4.532 cm/hr,\n3.854 cm/hr,\n(2): 1.673 cm"", ""(1): 13.705 cm/hr,\n11.649 cm/hr,\n(2): 246.55 cm""]","A. (1): 14.058 cm/hr,
13.161 cm/hr,
(2): 106.111 cm
B. (1): 14.058 cm/hr,
2.1 cm/hr,
(2): 26.538 cm
C. (1): 4.532 cm/hr,
3.854 cm/hr,
(2): 1.673 cm
D. (1): 13.705 cm/hr,
11.649 cm/hr,
(2): 246.55 cm
",A,correct_answer: A | diffused_answer: B | confused_answer: D | random_answer: C
q1_17,14704,Hydrology,Symbolic Extension,"{'f0': 12.6, 'fc': 2.7, 'k': 0.53, 't1': 4.3, 't2': 7.0}","The initial rate of infiltration of a watershed is estimated as 12.6 cm/hr, the final capacity is 2.7 cm/hr, and the time constant, k is 0.53 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=4.3 hr and t=7.0 hr;

(2) The total volume of infiltration between t=4.3 hr and t=7.0 hr.
        ","(1): 3.714 cm/hr,
2.942 cm/hr,
(2): 8.745 cm","[""(1): 1.469 cm/hr,\n1.334 cm/hr,\n(2): 1.117 cm"", ""(1): 2.7 cm/hr,\n2.7 cm/hr,\n(2): 18.225 cm"", ""(1): 0.53 cm/hr,\n0.53 cm/hr,\n(2): -2.968 cm"", ""(1): 3.714 cm/hr,\n2.942 cm/hr,\n(2): 8.745 cm""]","A. (1): 1.469 cm/hr,
1.334 cm/hr,
(2): 1.117 cm
B. (1): 2.7 cm/hr,
2.7 cm/hr,
(2): 18.225 cm
C. (1): 0.53 cm/hr,
0.53 cm/hr,
(2): -2.968 cm
D. (1): 3.714 cm/hr,
2.942 cm/hr,
(2): 8.745 cm
",D,correct_answer: D | diffused_answer: C | confused_answer: B | random_answer: A
q1_18,14940,Hydrology,Symbolic Extension,"{'f0': 12.1, 'fc': 4.4, 'k': 0.05, 't1': 0.4, 't2': 7.7}","The initial rate of infiltration of a watershed is estimated as 12.1 cm/hr, the final capacity is 4.4 cm/hr, and the time constant, k is 0.05 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=0.4 hr and t=7.7 hr;

(2) The total volume of infiltration between t=0.4 hr and t=7.7 hr.
        ","(1): 11.948 cm/hr,
9.639 cm/hr,
(2): 78.281 cm","[""(1): 11.948 cm/hr,\n9.639 cm/hr,\n(2): 78.281 cm"", ""(1): 2.012 cm/hr,\n2.08 cm/hr,\n(2): 5.956 cm"", ""(1): 4.754 cm/hr,\n9.639 cm/hr,\n(2): -2.174 cm"", ""(1): 17.642 cm/hr,\n11.457 cm/hr,\n(2): 154.733 cm""]","A. (1): 11.948 cm/hr,
9.639 cm/hr,
(2): 78.281 cm
B. (1): 2.012 cm/hr,
2.08 cm/hr,
(2): 5.956 cm
C. (1): 4.754 cm/hr,
9.639 cm/hr,
(2): -2.174 cm
D. (1): 17.642 cm/hr,
11.457 cm/hr,
(2): 154.733 cm
",A,correct_answer: A | diffused_answer: C | confused_answer: D | random_answer: B
q1_19,15178,Hydrology,Symbolic Extension,"{'f0': 11.5, 'fc': 3.2, 'k': 0.83, 't1': 6.4, 't2': 6.9}","The initial rate of infiltration of a watershed is estimated as 11.5 cm/hr, the final capacity is 3.2 cm/hr, and the time constant, k is 0.83 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=6.4 hr and t=6.9 hr;

(2) The total volume of infiltration between t=6.4 hr and t=6.9 hr.
        ","(1): 3.241 cm/hr,
3.227 cm/hr,
(2): 1.617 cm","[""(1): 3.241 cm/hr,\n3.227 cm/hr,\n(2): 1.617 cm"", ""(1): 3.213 cm/hr,\n3.208 cm/hr,\n(2): 1.605 cm"", ""(1): 8.561 cm/hr,\n8.395 cm/hr,\n(2): 2.543 cm"", ""(1): 6.923 cm/hr,\n6.9 cm/hr,\n(2): 16.357 cm""]","A. (1): 3.241 cm/hr,
3.227 cm/hr,
(2): 1.617 cm
B. (1): 3.213 cm/hr,
3.208 cm/hr,
(2): 1.605 cm
C. (1): 8.561 cm/hr,
8.395 cm/hr,
(2): 2.543 cm
D. (1): 6.923 cm/hr,
6.9 cm/hr,
(2): 16.357 cm
",A,correct_answer: A | diffused_answer: D | confused_answer: B | random_answer: C
q1_20,15418,Hydrology,Symbolic Extension,"{'f0': 12.4, 'fc': 5.0, 'k': 0.45, 't1': 3.2, 't2': 7.4}","The initial rate of infiltration of a watershed is estimated as 12.4 cm/hr, the final capacity is 5.0 cm/hr, and the time constant, k is 0.45 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=3.2 hr and t=7.4 hr;

(2) The total volume of infiltration between t=3.2 hr and t=7.4 hr.
        ","(1): 6.753 cm/hr,
5.265 cm/hr,
(2): 24.308 cm","[""(1): 6.753 cm/hr,\n5.265 cm/hr,\n(2): 24.308 cm"", ""(1): 5.556 cm/hr,\n4.227 cm/hr,\n(2): 26.942 cm"", ""(1): 5.584 cm/hr,\n5.043 cm/hr,\n(2): 30.203 cm"", ""(1): 8.585 cm/hr,\n7.4 cm/hr,\n(2): 34.04 cm""]","A. (1): 6.753 cm/hr,
5.265 cm/hr,
(2): 24.308 cm
B. (1): 5.556 cm/hr,
4.227 cm/hr,
(2): 26.942 cm
C. (1): 5.584 cm/hr,
5.043 cm/hr,
(2): 30.203 cm
D. (1): 8.585 cm/hr,
7.4 cm/hr,
(2): 34.04 cm
",A,correct_answer: A | diffused_answer: D | confused_answer: C | random_answer: B
q1_21,15660,Hydrology,Symbolic Extension,"{'f0': 10.2, 'fc': 1.3, 'k': 0.56, 't1': 0.8, 't2': 7.8}","The initial rate of infiltration of a watershed is estimated as 10.2 cm/hr, the final capacity is 1.3 cm/hr, and the time constant, k is 0.56 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=0.8 hr and t=7.8 hr;

(2) The total volume of infiltration between t=0.8 hr and t=7.8 hr.
        ","(1): 6.986 cm/hr,
1.413 cm/hr,
(2): 19.053 cm","[""(1): 7.8 cm/hr,\n7.798 cm/hr,\n(2): -3.9 cm"", ""(1): 5.566 cm/hr,\n2.6 cm/hr,\n(2): 39.048 cm"", ""(1): 6.986 cm/hr,\n1.413 cm/hr,\n(2): 19.053 cm"", ""(1): 16.193 cm/hr,\n13.981 cm/hr,\n(2): 136.989 cm""]","A. (1): 7.8 cm/hr,
7.798 cm/hr,
(2): -3.9 cm
B. (1): 5.566 cm/hr,
2.6 cm/hr,
(2): 39.048 cm
C. (1): 6.986 cm/hr,
1.413 cm/hr,
(2): 19.053 cm
D. (1): 16.193 cm/hr,
13.981 cm/hr,
(2): 136.989 cm
",C,correct_answer: C | diffused_answer: A | confused_answer: B | random_answer: D
q1_22,15904,Hydrology,Symbolic Extension,"{'f0': 4.0, 'fc': 3.4, 'k': 0.29, 't1': 2.6, 't2': 6.3}","The initial rate of infiltration of a watershed is estimated as 4.0 cm/hr, the final capacity is 3.4 cm/hr, and the time constant, k is 0.29 hr^-1. Assume rainfall intensity is always excessive, use Horton's equation to find

(1) The infiltration capacity at t=2.6 hr and t=6.3 hr;

(2) The total volume of infiltration between t=2.6 hr and t=6.3 hr.
        ","(1): 3.682 cm/hr,
3.497 cm/hr,
(2): 13.221 cm","[""(1): 2.9 cm/hr,\n2.9 cm/hr,\n(2): 2.03 cm"", ""(1): 3.682 cm/hr,\n3.497 cm/hr,\n(2): 13.221 cm"", ""(1): 2.44 cm/hr,\n2.513 cm/hr,\n(2): 1.362 cm"", ""(1): 2.6 cm/hr,\n2.6 cm/hr,\n(2): -7.54 cm""]","A. (1): 2.9 cm/hr,
2.9 cm/hr,
(2): 2.03 cm
B. (1): 3.682 cm/hr,
3.497 cm/hr,
(2): 13.221 cm
C. (1): 2.44 cm/hr,
2.513 cm/hr,
(2): 1.362 cm
D. (1): 2.6 cm/hr,
2.6 cm/hr,
(2): -7.54 cm
",B,correct_answer: B | diffused_answer: D | confused_answer: C | random_answer: A
